"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Nigeria","NGA","Trade (% of GDP)","NE.TRD.GNFS.ZS","26.1665128655299","25.4850104101599","21.8295007769522","22.316463022773","24.6153225165378","26.9107027954529","25.0362812788601","28.4884033794328","25.6635262449529","26.8211361526125","19.6205992300396","24.4636351369586","22.7636455907274","31.2677527833099","39.7469904101204","41.1703435111177","42.1380987997791","47.3952657436355","43.3148420381106","43.8784023117077","48.5713142061442","48.2933221525874","37.748502346766","27.0371723077926","23.6088824577926","25.9000636642834","23.7167563185989","41.6466622757531","35.3119784876592","60.3917611207212","53.0302208554089","64.8765987253501","61.030973137221","58.1098489102714","42.3088699611156","59.7678343345403","57.6909942044299","76.8599909596866","66.1732450286882","55.8463913888002","71.3805311693022","81.8128490876374","63.3836371749845","75.2189025047695","48.4481306945747","50.7483592498521","64.6093139166599","64.462908774422","64.9729738131967","61.8028542359846","42.6513849036375","52.7941049047871","44.3801366480793","31.0488599571614","30.8851937165884","21.3326518707854","20.7225188807225","",
"Nigeria","NGA","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","-7.68345193742556","-7.11475419700117","-5.29121969446563","-4.75812887998099","-6.21106479152999","-5.12380543838326","-4.20862834777255","-6.33374589678739","-5.80888290713324","-4.03899721448468","-2.80644981308933","-2.79507296104247","-0.827389960760145","0.568089065917921","10.6100795755968","-4.49283952339032","-5.70646665315224","2.3495608158404","-4.20963581394059","5.75386838180462","10.1790345928406","-3.91828699528858","-2.08082714999082","2.03514947645329","7.8019828269415","8.8703437844106","2.91530088420203","12.237048927233","10.3972708603753","27.5708721668927","17.6582782179538","18.525563271728","13.9877807275821","9.54987576440401","6.31158658205509","11.7551518808704","6.78614181937082","6.68920235761555","-6.79020529429988","11.8926737354098","32.0801901990322","9.08329289630392","8.54774396088687","4.35689666126447","11.873373629698","12.5655828980287","21.6133452101266","2.99413331633057","14.7932844922197","-0.265621891166886","7.87684635996179","9.86550553791706","18.497358457612","5.05095322557393","5.9850583873423","-3.26234909614103E-05","-2.28629948377002","",
"Nigeria","NGA","External balance on goods and services (constant LCU)","NE.RSB.GNFS.KN","","","","","","","","","","","","","","","","","","","","","","-1495993999900","-438063619500","773664815100","1990969583400","2171191527600","2413549964400","3157172319100","3339254854900","4276775460300","3809096112600","3805365211200","2587842039700","3036835789100","3548023089700","3291682628100","2168855322900","3457159854800","3751002967700","3899070728800","4426613048300","1865662485800","2234748485300","2257987865100","3755263929800","3551940463400","7766435776600","1591980172800","5507064693500","567726098400","4369235500000","8739282700000","11030379300000","6607389540000","9411461100000","11247608919200","13698842955200","",
"Nigeria","NGA","External balance on goods and services (current LCU)","NE.RSB.GNFS.CN","-230293700","-227026200","-185548000","-175561100","-246354500","-215000000","-191400000","-235400000","-215800000","-191400000","-251500000","-290000000","-91299999.9999998","69600000","2080000000","-1030900000","-1632700000","789099999.999999","-1517700000","2469100000","5117000700","-2027000000","-1116550000","1179640000","5018730000","6523430000","2183800000","13694840000","15381840000","62986060000","49716930000","60962210000","77694500000","68304710000","59679650000","236109750000","189946560000","194430020000","-191239750000","393914000000","1513329110000","445946670000","609300550000","380908080000","1386050410000","1851579350000","4043810740000","626998789999.999","3648799760000","-67032490000","4369235500000","6285645000000","13429013800000","4091775420000","5394751160000","-31050299.9980469","-2345181253000","",
"Nigeria","NGA","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-322404731.905362","-317830323.393532","-259762004.759905","-245780624.387512","-344889402.211956","-300993980.120398","-267954640.907182","-329553408.931821","-302113957.720846","-267954640.907182","-352092958.140837","-256637168.141593","-101557285.873192","86138613.8613861","2636248415.7161","-1248062953.99516","-2071954314.72081","846673819.742488","-1537689969.60486","2719273127.7533","6535122222.22222","-2393152302.24321","-1069492337.16475","721492354.740061","2223628710.67789","2561221044.36592","604094052.558783","2948297093.64908","2419669655.49788","6680744590.58125","5431169980.33646","5074686589.52801","4098546152.79111","1507830242.82561","1141538829.38026","3355738345.65094","2374332000","2396228986.93616","-2173178977.27273","4265996376.36035","14880720628.7679","4009183296.42825","5053156789.53576","2947693898.27151","10430214993.0769","14104659861.0695","31432237117.7373","4983771235.71534","30779610952.7103","-450179480.825269","29070483306.4978","40620607559.8923","85264283451.2285","26010706294.2753","34024993346.0568","-156940.572906137","-9251573052.19141","",
"Nigeria","NGA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","16.9249824014777","16.2998823035805","13.5603602357089","13.537295951377","15.4131936540339","16.0172541169181","14.6224548133163","17.4110746381101","15.7362045760431","15.4300666835486","11.2135245215645","13.6293540490005","11.7955177757438","15.349831858696","14.5684554172618","22.831591517254","23.9222827264657","22.5228524638976","23.7622389260256","19.0622669649515","19.1961398066518","26.105804573938","19.9146647483784","12.5010114156697","7.90344981542553","8.51485993993638","10.4007277171985","14.7048066742601","12.457353813642","16.4104444769143","17.6859713187276","23.175517726811","23.5215962048194","24.2799865729337","17.9986416895303","24.006341226835","25.4524261925295","35.0853943010355","36.481725161494","21.9768588266952","19.650170485135","36.3647780956668","27.4179466070488","35.4310029217525","18.2873785324383","19.0913881759117","21.4979843532667","30.7343877290457","25.0898446604885","31.0342380635757","17.3872692718379","21.464299683435","12.9413890952337","12.9989533657937","12.4500676646231","10.6663422471382","11.5044091822463","",
"Nigeria","NGA","Imports of goods and services (constant LCU)","NE.IMP.GNFS.KN","","","","","","","","","","","","","","","","","","","","","","5774586936300","4269332472100","2763702604000","1909836165100","2059816915100","1440464826100","905432812200","845662255900","1156465205900","1382632652800","1804968008900","1534713387000","1854501870700","1453928549300","1281288072000","1906665502600","2570697860200","2402633032900","1592883757000","1793191103800","2885051874500","3068349709500","4708226133500","3144442277800","4201572645900","4656070553900","8637683243200","7665193098600","8560405876200","9644605300000","8889108300000","5965333700000","6694047330000","7093630910000","5272084697100","4725827858900","",
"Nigeria","NGA","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-26.0668768312712","-35.2661657985004","-30.8957424602839","7.8530689040621","-30.0683077442313","-37.1430113533961","-6.60132430530884","36.7526099020733","19.556787851995","30.5457386128354","-14.9728206022167","20.8370166318227","-21.6000494649703","-11.8740688724435","48.8084954715789","34.8268931647686","-6.53771218710723","-33.7025781637001","12.5751390156212","60.8892587291008","6.35336357796916","53.4448996775933","-33.2138646564437","33.6190101361828","10.8173283268947","85.5144406255815","-11.2586919110005","11.6789331473398","12.6652805892573","-7.83336359031716","-32.891652360676","12.2158066362658","5.96923744786251","-25.6786155920819","-10.361306192605","",
"Nigeria","NGA","Imports of goods and services (constant 2010 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","38420916687.5141","28405783657.1345","18388152896.2461","12706996534.2187","13704885727.6877","9584058511.09129","6024250570.20053","5626570253.09718","7694481669.08408","9199275125.4175","12009261659.5031","10211136455.5749","12338832657.1212","9673638699.7831","8524984178.09951","12685900694.62","17104005776.524","15985795106.3886","10598170015.5691","11930904628.1388","19195544015.8884","20415106717.9869","31325940022.4887","20921384701.0606","27954947144.3399","30978925560.553","57470380465.4753","50999967388.7876","56956219485.2892","64169884496.1343","59143224128.0656","39690040452.9668","44538499048.5569","47197107812.4792","35077543926.7322","31443052195.638","",
"Nigeria","NGA","Imports of goods and services (current LCU)","NE.IMP.GNFS.CN","507287200","520116400","475523200","499486800","611346000","672100000","665000000","647100000","584600000","731200000","1004900000","1414100000","1301600000","1880600000","2856000000","5238800000","6844500000","7564300000","8567000000","8180000000","9649899500","13505000000","10686000000","7246000000","5084000000","6262000000","7791000000","16456580000","18429550000","37489900000","49794900000","76263850000","130649650000","173660630000","170187420000","482182730000","712422600000","1019800800000","1027473500000","727926500000","926963800000","1785338410000","1954406920000","3097607390000","2134795830000","2813177900000","4022226970000","6436060750000","6188471480000","7831817790000","9644605300000","13675626400000","9395400600000","10530447520000","11222115580000","10151983031100","11800695811100","",
"Nigeria","NGA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","710187876.242475","728148397.032059","665719165.616688","699267534.649307","855867282.654347","940921181.576369","930981380.372393","905921881.562369","818423631.527369","1023659526.80946","1406831863.36273","1251415929.20354","1447830923.24805","2327475247.52475","3619771863.11787","6342372881.35593","8685913705.58376","8116201716.7382","8679837892.60385","9008810572.68722","12324265006.3857","15944510035.4191","10235632183.908","4431804281.34557","2252547629.59681","2458578720.06282","2155186721.9917","3542858988.15931","2899095485.2918","3976442511.66737","5439687568.27616","6348443353.03421","6892040239.28341","3833567991.16998","3255306426.93191","6853080301.30756","8905282500","12568410155.2872","11675835227.2727","7883273534.97635","9114930288.21807","16050683665.4791","16208625771.491","23971133410.3066","16064624571.0674","21429768812.3266","31264468094.8639","51157761304.7173","52203123513.2354","52597235558.7613","64169884496.1343","88377923527.3552","59653829523.6723","66940227523.533","70778502402.3573","51312162302.2783","46552904694.8598","",
"Nigeria","NGA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","34.0208409567889","29.7393445082321","21.8747514591558","12.4206662465174","11.3574253195656","15.7024956673647","12.6639343639739","9.84831601597203","11.7467010278682","14.4277290162073","13.7934562704221","12.8021846823462","13.6129488616208","11.1963623304283","7.08323156701389","7.30371820747965","8.37214398302405","8.61986301470788","7.01156827401867","7.03105999257504","7.59379833307264","7.02033237520968","9.91351755020318","7.40131651084935","5.46701532381238","8.27372055610974","9.25642336790612","8.32981650216211","12.0946068344284","17.2907417125454","16.2119806697871","14.9076899978691","14.9039059325796","15.8027027806899","15.4901040921957","15.3400347164974","",
"Nigeria","NGA","Gross capital formation (constant LCU)","NE.GDI.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","8657917891300","6298588558000","4172137357400","2367283007200","2583106970600","2602272287700","1679286505200","1439069524200","1949409731400","2735489424200","2718151748300","2652474509500","3069504673000","2736978339100","2019072898300","2381144528300","2591428327700","2462121023700","2391540669000","2796846722500","2183271046100","2626626920900","3941707752300","2996371411900","2683972028100","4275587645100","6058647676100","6015029407500","8104989736500","9591062100000","8831928630000","9128669680000","9842214340000","11120361370000","10949730370000","10424818103200","",
"Nigeria","NGA","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-27.2505394821404","-33.7607573668094","-43.2597058914847","9.11694811070664","0.741948255265186","-35.4684552751309","-14.3047050194327","35.4632072056217","40.323985262732","-0.633805261560113","-2.41624621734515","15.7223061713272","-10.8332245532959","-26.229854673825","17.9325684726318","8.83120687974912","-4.98980823115278","-2.86664847180961","16.947487398133","-21.9381230821097","20.3069552720891","50.0672867142242","-23.9829129860881","-10.4259232536833","59.3007527774689","41.703274005936","-0.719934066674071","34.7456377585466","18.3352775489354","-7.91500943362674","3.35986693769283","7.81652403923985","12.9863767018916","-1.53440157493731","-4.79383737373247","",
"Nigeria","NGA","Gross capital formation (constant 2010 US$)","NE.GDI.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","57605010594.106","41907334438.468","27759100939.7994","15750595515.1219","17186569135.3628","17314084585.2026","11173046237.8017","9574774931.79932","12970297205.3352","18200437938.9471","18085082605.6631","17648102481.3","20422791186.8396","18210344357.5186","13433797496.9383","15842822431.5515","17241934856.0731","16381595371.4148","15911992618.0421","18608675561.7766","14526281413.0836","17476126882.3363","26225949435.0572","19936202802.272","17857669598.4084","28447402098.7778","40310900143.6016","40020688240.8848","53926131605.5399","63813637506.8198","58762782078.2146","60737133364.9291","65484665995.1439","73988751403.2488","72853466836.4409","69360990115.1758","",
"Nigeria","NGA","Gross capital formation (current LCU)","NE.GDI.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","17599590000","15957820000","12679330000","7989760000","8352480000","11762460000","14172580000","14569710000","26835510000","40621310000","45390230000","71109160000","97365510000","105867990000","142271240000","204433710000","243346820000","242770340000","232240030000","331678450000","372819540000","500423550000","866703810000","864000250000","805582420000","1547995450000","1938379370000","2054569590000","3052201790000","9591062090000","10329197510000","10822927780000","12073648920000","14244079780000","14743130330000","15735104737100","",
"Nigeria","NGA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","20778736717.8276","15285268199.2337","7754941896.02446","3539991138.67966","3279340400.47114","3253792531.12033","3051147470.39828","2291915998.11232","2846362961.3916","4437547520.20974","3778425871.97203","3751155797.98065","2149349006.62252","2025018936.49579","2022047185.90108","2555421375","2999098102.04585","2758753863.63636","2515105140.78154","3261428277.84022","3351750271.73107","4150199206.8218","6707070987.69254","6501717611.82349","6136634664.9725","12032452350.0272","15407429012.9173","17331412194.4224","20498099014.3162","63813637506.8198","66751825542.538","68717568970.4105","76750091029.755","89838197418.3961","74517647834.8223","62073867754.5465","",
"Nigeria","NGA","Changes in inventories (constant LCU)","NE.GDI.STKB.KN","","","","","","","","","","","","","","","","","","","","","","-7140220106300","-15019465462900","-8900827793600","-12606780285500","-3955923463800","4771008809100","-3412522996100","-10749458187200","17060925800","767818441900","607083329300","947472601000","934204698300","367232204400","249418142700","219749638100","234752810400","262901034500","288438675900","291479236900","81127696600","81035558400","78655321200","79269575900","93673849900","96207650800","111318317700","118443672900","128010690600","408002640000","406166480000","487904520000","521867150000","548618410000","517502373200","511280371800","",
"Nigeria","NGA","Changes in inventories (current LCU)","NE.GDI.STKB.CN","","","","","","","","","","","","","","","","","","","","","","-621000000","-1188000000","-656000000","-1160000000","-447000000","411000000","-1056000000","-2992500000","10000000","500000000","200000000","300000000","450000000","292500000","351000000","386100000","447030000","514080000","578340000","621720000","683890000","742020000","827350000","927630000","1181600000","1469800000","1421160000","1563650000","1625870000","408002640000","432000330000","540976030000","595568830000","648237630000","630960485900","658309466000","",
"Nigeria","NGA","Changes in inventories (current US$)","NE.GDI.STKB.CD","","","","","","","","","","","","","","","","","","","","","","-733175914.994097","-1137931034.48276","-401223241.590214","-513956579.53035","-175500588.928151","113692946.058091","-227341227.125942","-470740915.526192","1060670.34365719","54620930.7406598","16648630.650129","15825622.7382547","9933774.83443709","5594873.75669472","4988629.90335418","4826250","5509366.52699039","5841818.18181818","6263286.7689502","6113436.6399108","6148359.31972385","6153848.70565326","6402527.73512951","6980540.00361206","9001000.19577328","11424644.9910883","11296251.9901342","13190238.3884737","10919082.8580198","2714624545.90214","2791776479.68887","3434796795.14815","3785927702.5412","4088470513.88624","3189125391.5263","2596983967.80938","",
"Nigeria","NGA","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","","","","","","","","","","","","","","","","","35.2212633662976","31.9533274504999","23.006501871615","14.2239710824524","11.9652410961788","15.1538242398498","13.6075250643514","11.8710800708363","11.7423237303889","14.2501408363061","13.7326790667357","12.7481739837991","13.5500330818161","11.1654281832734","7.06575639578447","7.28992417321833","8.35676428944625","8.60160996460876","6.99410758735067","7.01788050919714","7.57986847644011","7.00992273915428","9.90405416876822","7.3933701205156","5.45899649774786","8.26586477431569","9.24963684363893","8.32347701498339","12.088164187524","16.5551955996139","15.5339433883312","14.1625401534416","14.1687262137132","15.0835333603857","14.8271754314458","14.6982537922628","",
"Nigeria","NGA","Gross fixed capital formation (constant LCU)","NE.GDI.FTOT.KN","","","","","","","","","","","","","","","","","","","","","","8822128351500","6841748163600","4486729804500","2871650276500","2710828531500","2353331647000","1798576194100","1878747668700","1916316913600","2656972945100","2646854658900","2567588459300","2978268761900","2675712204400","1974803508300","2332144767600","2538291189800","2409916303200","2339406172700","2737853673200","2143533661800","2579534513600","3872889758900","2943217996100","2635382764700","4200470846600","5953283301800","5910081749500","7964939516800","9183059440000","8425762150000","8640765160000","9320347190000","10571742960000","10432227752000","9913537731300","",
"Nigeria","NGA","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-22.4478732228293","-34.4212955926871","-35.9968083297582","-5.60032488343295","-13.1877350539093","-23.5731947771661","4.45749670561592","1.99969615536482","38.6499762248928","-0.380820068893073","-2.99473185403168","15.9947869025694","-10.1588063968741","-26.1952199099518","18.095028583761","8.83934930043577","-5.05753189846257","-2.9258331671674","17.0319932104879","-21.7075155337049","20.3402848096109","50.1390944172711","-24.0046017489548","-10.4591379846109","59.3875054077074","41.7289518059335","-0.725676069992105","34.7686860249242","15.2935238319222","-8.24667742758288","2.55173367313719","7.86483624327548","13.4264930746641","-1.319699206913","-4.97199671087088","",
"Nigeria","NGA","Gross fixed capital formation (constant 2010 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","58697576491.3705","45521218935.7144","29852225608.4579","19106377174.0143","18036357978.8154","15657770875.1946","11966734049.0226","12500150825.0276","12750115860.4905","17678032609.2163","17610711113.255","17083317537.8248","19815757773.8892","17802713305.5663","13139253405.2349","15516805064.605","16888389664.5331","16034253970.1127","15565118449.3473","18216168366.8445","14261890788.9659","17162799994.6772","25768072488.6559","19582549309.372","17534383456.2003","27947616379.4595","39609863749.3513","39322424446.7658","52994314740.0498","61099012894.3832","56060374389.5461","57490885840.1309","62012449866.2657","70338547152.9894","69410289904.0573","65959212573.0216","",
"Nigeria","NGA","Gross fixed capital formation (current LCU)","NE.GDI.FTOT.CN","","","","","","","","","","","","","","","","","","","","","","18220590000","17145820000","13335330000","9149760000","8799480000","11351460000","15228580000","17562210000","26825510000","40121310000","45190230000","70809160000","96915510000","105575490000","141920240000","204047610000","242899790000","242256260000","231661690000","331056730000","372135650000","499681530000","865876460000","863072620000","804400820000","1546525650000","1936958210000","2053005940000","3050575920000","9183059440000","9897197180000","10281951750000","11478080090000","13595842150000","14112169841500","15076795271200","",
"Nigeria","NGA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","21511912632.8217","16423199233.7165","8156165137.61468","4053947718.21001","3454840989.39929","3140099585.06224","3278488697.52422","2762656913.63851","2845302291.04794","4382926589.46908","3761777241.3219","3735330175.2424","2139415231.78808","2019424062.7391","2017058555.99773","2550595125","2993588735.51886","2752912045.45455","2508841854.01259","3255314841.20031","3345601912.41135","4144045358.11614","6700668459.95741","6494737071.81988","6127633664.77673","12021027705.0362","15396132760.9272","17318221956.0339","20487179931.4581","61099012894.3832","63960049062.8492","65282772175.2624","72964163327.2138","85749726904.5099","71328522430.1545","59476883787.1316","",
"Nigeria","NGA","Gross fixed capital formation, private sector (% of GDP)","NE.GDI.FPRV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Gross fixed capital formation, private sector (current LCU)","NE.GDI.FPRV.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.24153046405215","9.18512810657938","8.26914054124329","8.77916707139599","9.20212886250391","10.8934486785348","10.4138264655438","11.0773287413227","9.92732166890982","11.3910694690639","8.40707470847514","10.8342810879581","10.9681278149836","15.9179209246139","25.1785349928586","18.3387519938637","18.2158160733134","24.872413279738","19.552603112085","24.8161353467562","29.3751743994924","22.1875175786494","17.8338375983876","14.536160892123","15.705432642367","17.385203724347","13.3160286014005","26.9418556014931","22.8546246740173","43.981316643807","35.3442495366813","41.7010809985391","37.5093769324015","33.8298623373377","24.3102282715854","35.7614931077053","32.2385680119004","41.774596658651","29.6915198671941","33.869532562105","51.7303606841672","45.4480709919707","35.9656905679357","39.787899583017","30.1607521621364","31.6569710739404","43.1113295633933","33.7285210453763","39.8831291527082","30.7686161724088","25.2641156317996","31.3298052213521","31.4387475528456","18.0499065913677","18.4351260519654","10.6663096236472","9.21810969847623","",
"Nigeria","NGA","Exports of goods and services (constant LCU)","NE.EXP.GNFS.KN","","","","","","","","","","","","","","","","","","","","","","4278592936400","3831268852600","3537367419100","3900805748500","4231008442700","3854014790500","4062605131300","4184917110800","5433240666200","5191728765400","5610333220100","4122555426700","4891337659800","5001951639000","4572970700100","4075520825500","6027857715000","6153636000600","5491954485800","6219804152100","4750714360300","5303098194800","6966213998600","6899706207600","7753513109300","12422506330500","10229663416000","13172257792100","9128131974600","14013840800000","17628391000000","16995713000000","13301436870000","16505092010000","16519693616300","18424670814100","",
"Nigeria","NGA","Exports of goods and services (annual % growth)","NE.EXP.GNFS.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-10.4549343779448","-7.67112528008967","10.2742601019509","8.46498686398249","-8.91025525724127","5.41228698224425","3.01067850669654","29.8291106454285","-4.44508012138017","8.0629107107784","-26.5185281342965","18.6481964104335","2.26142595120949","-8.57627122092214","-10.8780463996658","47.9039851123931","2.08661669778647","-10.7526918188772","13.2530170849363","-23.6195506462047","11.6273846964168","31.3612107999581","-0.954719321188904","12.3745399588106","60.217776837183","-17.6521778790813","28.765309829232","-30.7018423214086","53.523643599753","25.7927162980187","-3.58897190333479","-21.7365174970888","24.0850305971493","0.0884672820433252","11.5315528365512","",
"Nigeria","NGA","Exports of goods and services (constant 2010 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","28467397679.2771","25491149932.8001","23535691886.1196","25953810087.2932","28150796701.8856","25642488858.8005","27030333945.2288","27844130399.6061","36149786864.762","34542899874.9151","37328063048.7431","27429210147.1743","32544263129.2499","33280227541.2846","30426024964.404","27116267851.2023","40106040765.6788","40942900109.1165","36540436238.6725","41383146496.294","31608633250.6088","35283890635.9366","46349345956.6993","45906839795.606","51587600029.9405","82652505891.6286","68062538530.1201","87640938615.9496","60733555833.0783","93240367802.6321","117289591345.194","113080100866.279","88500424955.7545","109815779384.955","109912930420.232","122587598065.842","",
"Nigeria","NGA","Exports of goods and services (current LCU)","NE.EXP.GNFS.CN","276993500","293090200","289975200","323925700","364991500","457100000","473600000","411700000","368800000","539800000","753400000","1124100000","1210300000","1950200000","4936000000","4207900000","5211800000","8353400000","7049300000","10649100000","14766900200","11478000000","9569450000","8425640000","10102730000","12785430000","9974800000","30151420000","33811390000","100475960000","99511830000","137226060000","208344150000","241965340000","229867070000","718292480000","902369160000","1214230820000","836233750000","1121840500000","2440292910000","2231285080000","2563707470000","3478515470000","3520846240000","4664757250000","8066037710000","7063059540000","9837271240000","7764785300000","14013840800000","19961271400000","22824414400000","14622222940000","16616866740000","10151951980800","9455514558100","",
"Nigeria","NGA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","387783144.337113","410318073.638527","405957160.856783","453486910.261795","510977880.442391","639927201.455971","663026739.465211","576368472.630547","516309673.806524","755704885.902282","1054738905.2219","994778761.061947","1346273637.37486","2413613861.38614","6256020278.83397","5094309927.36077","6613959390.86295","8962875536.48068","7142147922.99899","11728083700.4405","18859387228.6079","13551357733.1759","9166139846.7433","5153296636.08563","4476176340.2747","5019799764.42874","2759280774.55048","6491156081.8084","5318765140.78968","10657187102.2486","10870857548.6126","11423129942.5622","10990586392.0745","5341398233.99559","4396845256.31217","10208818646.9585","11279614500","14964639142.2233","9502656250","12149269911.3367","23995650916.986","20059866961.9073","21261782561.0268","26918827308.5781","26494839564.1442","35534428673.3961","62696705212.6012","56141532540.4326","82982734465.9457","52147056077.936","93240367802.6321","128998531087.247","144918112974.901","92950933817.8082","104803495748.414","51312005361.7053","37301331642.6684","",
"Nigeria","NGA","Gross national expenditure (% of GDP)","NE.DAB.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","103.918286995289","102.080827149991","97.9648505235467","92.1980171730585","91.1296562155894","97.084699115798","87.762951072767","89.6027291396247","72.4291278331073","82.3417217820462","81.474436728272","86.0122192724179","90.450124235596","93.6884134179449","88.2448481191296","93.2138581806292","93.3107976423845","106.7902052943","88.1073262645902","67.9198098009678","90.9167071036961","91.4522560391131","95.6431033387355","88.1266263703019","87.4344171019713","78.3866547898734","97.0058666836694","85.2067155077803","100.265621891167","92.1231536400382","90.1344944620829","81.502641542388","94.9490467744261","94.0149416126577","100.000032623491","102.28629948377","",
"Nigeria","NGA","Gross national expenditure (constant LCU)","NE.DAB.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","23782589904900","20659468839700","16802160022100","14086409725100","15237298661500","13049492412000","10088721090100","10731024184700","10948708007500","13610158998500","13917253973600","15044337544900","15260220010700","14415921356600","14367711839400","17066871491500","16814369367500","16794052730100","15932123165000","16584369932700","21176243567600","21779407225500","25690379220000","30181561549000","32428351350700","31132860564700","44309687643900","41412478394100","50693332279200","51100114900000","49441069180000","49639671240000","57335456030000","58565998120000","58533084044000","54953587409600","",
"Nigeria","NGA","Gross national expenditure (constant 2010 US$)","NE.DAB.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","158236236649.01","137456711553.932","111792306070.274","93723201390.7822","101380581636.527","86824125465.9861","67124786014.1127","71398316565.7532","72846664662.6534","90554491714.1138","92597732310.25","100096724787.651","101533087649.201","95915590052.7374","95594830518.6685","113553550207.038","111873540331.861","111738364632.483","106003560676.167","110343250940.025","140895045611.543","144908163932.729","170929614604.92","200811464862.313","215760365060.757","207140883845.707","294812223965.608","275535791479.784","337285474662.001","339991981862.699","328953606640.085","330274995212.725","381478502839.28","389665851231.59","389446859123.763","365630862677.685","",
"Nigeria","NGA","Gross national expenditure (current LCU)","NE.DAB.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","53758790000","54775500000","56783660000","59307620000","67018590000","72724420000","98218100000","132559280000","165465400000","231833330000","268108540000","477751010000","646937160000","885877360000","1772454270000","2609089560000","2712194870000","3007645770000","2918326880000","3204003000000","4463579810000","6518902550000","8361738570000","10287551840000","12883744620000","14665975730000","20313912130000","21016444400000","25303088880000","51100114890000","57427714410000","59170616380000","76918189200000","84742233490000","95177766736600","104920599287500","",
"Nigeria","NGA","Gross national expenditure (current US$)","NE.DAB.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","63469645808.7367","52466954022.9885","34730067278.2875","26277190961.4533","26312756183.7456","20117405255.8783","21144908503.7675","20852490168.3184","17550424268.1375","25325904522.6131","22318200283.0267","25202357490.2672","14281173509.9338","16944861514.9197","25191220437.7487","32613619500","33426113754.0054","34177792840.9091","31604796719.8805","31505290700.9331","40128810955.1898","54063691032.0439","64708120031.8211","77415205586.6594","98143693167.6649","113997527665.783","161467442318.897","177285141632.784","169931497625.615","339991981862.699","371123194216.374","375689554136.002","488955581039.367","534473944230.495","481066309842.682","413904293216.695","",
"Nigeria","NGA","Gross national expenditure deflator (base year varies by country)","NE.DAB.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","0.226042622838667","0.265135083699448","0.337954524449904","0.421027225229167","0.439832489267507","0.557296925458375","0.973543614922419","1.23529010575709","1.51127785932965","1.70338443529977","1.92644713180188","3.17562012002288","4.23936980952036","6.14513174764526","12.3363712316353","15.2874506689725","16.1302205912184","17.9089932509822","18.3172503110636","19.3194134778829","21.0782417370253","29.9314966771339","32.5481321174519","34.0855519463368","39.7298785888537","47.1077037701734","45.8453065461782","50.7490621546432","49.914037492426","99.9999999804306","116.153868357747","119.200258385918","134.154665412888","144.695277482278","162.605077608851","190.92584166611","",
